id,category_id,slug,name,image,small_description,quantity,description,original_price,selling_price,status,trending,tag,meta_title,meta_keywords,meta_description
169,3,product-169,Product 169,product_169.jpg,Small desc for product 169,76,Long description for product 169,550.73,431.53,1,0,New,Meta Title Product 169,"keyword169, product",Meta description for product 169
170,8,product-170,Product 170,product_170.jpg,Small desc for product 170,27,Long description for product 170,796.82,13.56,0,1,Popular,Meta Title Product 170,"keyword170, product",Meta description for product 170
171,1,product-171,Product 171,product_171.jpg,Small desc for product 171,24,Long description for product 171,423.52,595.47,0,0,New,Meta Title Product 171,"keyword171, product",Meta description for product 171
172,3,product-172,Product 172,product_172.jpg,Small desc for product 172,77,Long description for product 172,418.58,327.15,1,1,Popular,Meta Title Product 172,"keyword172, product",Meta description for product 172
173,6,product-173,Product 173,product_173.jpg,Small desc for product 173,68,Long description for product 173,575.59,110.88,1,1,Popular,Meta Title Product 173,"keyword173, product",Meta description for product 173
174,2,product-174,Product 174,product_174.jpg,Small desc for product 174,8,Long description for product 174,266.54,262.51,1,0,Sale,Meta Title Product 174,"keyword174, product",Meta description for product 174
175,7,product-175,Product 175,product_175.jpg,Small desc for product 175,75,Long description for product 175,473.44,567.61,0,0,New,Meta Title Product 175,"keyword175, product",Meta description for product 175
176,9,product-176,Product 176,product_176.jpg,Small desc for product 176,81,Long description for product 176,853.74,191.01,1,1,Popular,Meta Title Product 176,"keyword176, product",Meta description for product 176
177,3,product-177,Product 177,product_177.jpg,Small desc for product 177,26,Long description for product 177,19.94,159.92,1,1,Sale,Meta Title Product 177,"keyword177, product",Meta description for product 177
178,3,product-178,Product 178,product_178.jpg,Small desc for product 178,32,Long description for product 178,647.8,875.88,1,1,Popular,Meta Title Product 178,"keyword178, product",Meta description for product 178
179,3,product-179,Product 179,product_179.jpg,Small desc for product 179,95,Long description for product 179,655.9,44.88,1,1,New,Meta Title Product 179,"keyword179, product",Meta description for product 179
180,5,product-180,Product 180,product_180.jpg,Small desc for product 180,69,Long description for product 180,832.97,126.35,0,0,Popular,Meta Title Product 180,"keyword180, product",Meta description for product 180
181,6,product-181,Product 181,product_181.jpg,Small desc for product 181,14,Long description for product 181,101.21,560.91,1,1,Popular,Meta Title Product 181,"keyword181, product",Meta description for product 181
182,6,product-182,Product 182,product_182.jpg,Small desc for product 182,6,Long description for product 182,963.69,832.16,0,0,Popular,Meta Title Product 182,"keyword182, product",Meta description for product 182
183,7,product-183,Product 183,product_183.jpg,Small desc for product 183,75,Long description for product 183,910.78,253.82,1,0,Sale,Meta Title Product 183,"keyword183, product",Meta description for product 183
184,7,product-184,Product 184,product_184.jpg,Small desc for product 184,82,Long description for product 184,270.92,411.24,1,0,Popular,Meta Title Product 184,"keyword184, product",Meta description for product 184
185,3,product-185,Product 185,product_185.jpg,Small desc for product 185,45,Long description for product 185,814.62,449.17,1,1,New,Meta Title Product 185,"keyword185, product",Meta description for product 185
186,10,product-186,Product 186,product_186.jpg,Small desc for product 186,27,Long description for product 186,440.11,676.34,0,1,Sale,Meta Title Product 186,"keyword186, product",Meta description for product 186
187,4,product-187,Product 187,product_187.jpg,Small desc for product 187,35,Long description for product 187,796.13,809.67,1,1,Sale,Meta Title Product 187,"keyword187, product",Meta description for product 187
188,1,product-188,Product 188,product_188.jpg,Small desc for product 188,32,Long description for product 188,395.03,334.39,1,1,New,Meta Title Product 188,"keyword188, product",Meta description for product 188
189,3,product-189,Product 189,product_189.jpg,Small desc for product 189,72,Long description for product 189,913.96,88.64,1,0,Popular,Meta Title Product 189,"keyword189, product",Meta description for product 189
190,5,product-190,Product 190,product_190.jpg,Small desc for product 190,98,Long description for product 190,843.91,392.47,0,1,Sale,Meta Title Product 190,"keyword190, product",Meta description for product 190
191,1,product-191,Product 191,product_191.jpg,Small desc for product 191,62,Long description for product 191,477.74,799.45,1,0,Sale,Meta Title Product 191,"keyword191, product",Meta description for product 191
192,10,product-192,Product 192,product_192.jpg,Small desc for product 192,9,Long description for product 192,374.72,128.29,1,1,New,Meta Title Product 192,"keyword192, product",Meta description for product 192
193,1,product-193,Product 193,product_193.jpg,Small desc for product 193,84,Long description for product 193,800.86,723.3,1,0,Popular,Meta Title Product 193,"keyword193, product",Meta description for product 193
194,8,product-194,Product 194,product_194.jpg,Small desc for product 194,18,Long description for product 194,575.55,708.68,1,0,Popular,Meta Title Product 194,"keyword194, product",Meta description for product 194
195,10,product-195,Product 195,product_195.jpg,Small desc for product 195,17,Long description for product 195,741.0,394.46,1,1,Popular,Meta Title Product 195,"keyword195, product",Meta description for product 195
196,5,product-196,Product 196,product_196.jpg,Small desc for product 196,81,Long description for product 196,273.18,318.87,0,0,Popular,Meta Title Product 196,"keyword196, product",Meta description for product 196
197,7,product-197,Product 197,product_197.jpg,Small desc for product 197,19,Long description for product 197,96.31,273.09,0,1,Popular,Meta Title Product 197,"keyword197, product",Meta description for product 197
198,2,product-198,Product 198,product_198.jpg,Small desc for product 198,93,Long description for product 198,213.33,778.1,0,0,New,Meta Title Product 198,"keyword198, product",Meta description for product 198
199,4,product-199,Product 199,product_199.jpg,Small desc for product 199,33,Long description for product 199,94.52,363.5,1,0,New,Meta Title Product 199,"keyword199, product",Meta description for product 199
200,3,product-200,Product 200,product_200.jpg,Small desc for product 200,54,Long description for product 200,531.39,417.13,0,0,New,Meta Title Product 200,"keyword200, product",Meta description for product 200
201,4,product-201,Product 201,product_201.jpg,Small desc for product 201,61,Long description for product 201,577.2,462.42,0,1,Sale,Meta Title Product 201,"keyword201, product",Meta description for product 201
202,5,product-202,Product 202,product_202.jpg,Small desc for product 202,3,Long description for product 202,509.08,801.14,0,0,New,Meta Title Product 202,"keyword202, product",Meta description for product 202
203,6,product-203,Product 203,product_203.jpg,Small desc for product 203,28,Long description for product 203,531.13,309.49,0,0,New,Meta Title Product 203,"keyword203, product",Meta description for product 203
204,6,product-204,Product 204,product_204.jpg,Small desc for product 204,47,Long description for product 204,974.71,753.13,0,1,Sale,Meta Title Product 204,"keyword204, product",Meta description for product 204
205,9,product-205,Product 205,product_205.jpg,Small desc for product 205,16,Long description for product 205,525.14,559.91,0,1,Sale,Meta Title Product 205,"keyword205, product",Meta description for product 205
206,5,product-206,Product 206,product_206.jpg,Small desc for product 206,45,Long description for product 206,333.91,589.82,1,1,New,Meta Title Product 206,"keyword206, product",Meta description for product 206
207,2,product-207,Product 207,product_207.jpg,Small desc for product 207,1,Long description for product 207,906.38,503.8,1,1,Popular,Meta Title Product 207,"keyword207, product",Meta description for product 207
208,3,product-208,Product 208,product_208.jpg,Small desc for product 208,98,Long description for product 208,172.68,340.56,0,0,Popular,Meta Title Product 208,"keyword208, product",Meta description for product 208
209,1,product-209,Product 209,product_209.jpg,Small desc for product 209,7,Long description for product 209,570.56,838.99,1,1,Popular,Meta Title Product 209,"keyword209, product",Meta description for product 209
210,5,product-210,Product 210,product_210.jpg,Small desc for product 210,27,Long description for product 210,506.43,515.8,1,1,Popular,Meta Title Product 210,"keyword210, product",Meta description for product 210
211,8,product-211,Product 211,product_211.jpg,Small desc for product 211,66,Long description for product 211,287.86,770.27,0,0,Popular,Meta Title Product 211,"keyword211, product",Meta description for product 211
212,8,product-212,Product 212,product_212.jpg,Small desc for product 212,93,Long description for product 212,886.96,29.48,0,0,Sale,Meta Title Product 212,"keyword212, product",Meta description for product 212
213,5,product-213,Product 213,product_213.jpg,Small desc for product 213,89,Long description for product 213,254.04,493.99,0,1,Popular,Meta Title Product 213,"keyword213, product",Meta description for product 213
214,10,product-214,Product 214,product_214.jpg,Small desc for product 214,69,Long description for product 214,735.47,104.56,1,1,New,Meta Title Product 214,"keyword214, product",Meta description for product 214
215,2,product-215,Product 215,product_215.jpg,Small desc for product 215,86,Long description for product 215,731.16,359.51,1,1,Sale,Meta Title Product 215,"keyword215, product",Meta description for product 215
216,7,product-216,Product 216,product_216.jpg,Small desc for product 216,98,Long description for product 216,392.28,172.04,0,0,Sale,Meta Title Product 216,"keyword216, product",Meta description for product 216
217,2,product-217,Product 217,product_217.jpg,Small desc for product 217,82,Long description for product 217,148.98,309.42,0,0,New,Meta Title Product 217,"keyword217, product",Meta description for product 217
218,3,product-218,Product 218,product_218.jpg,Small desc for product 218,36,Long description for product 218,323.91,432.67,0,0,Sale,Meta Title Product 218,"keyword218, product",Meta description for product 218
